id,name,scientific,order,family,genus,species,image,paragraph
myid,Bruckenthalia,none,Ericales,Ericaceae,Bruckenthalia,<b>B. spiculifolia</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Bruckenthalia_spiculifolia2.jpg/220px-Bruckenthalia_spiculifolia2.jpg,"<p><i><b>Bruckenthalia</b></i> is a genus of plants consisting of only one species, <i><b>Bruckenthalia spiculifolia</b></i> (<b>spike heath</b>) an evergreen shrub native to southeastern Europe and Asia Minor. It is a dwarf and heath-like plant to 10 in high. Suitable for rock gardens and borders. Leaves are dark green. The flowers in terminal clusters of rose-pink, bell-shaped appear in early summer.
</p>"
myid,Brugmansia,none,Solanales,Solanaceae,Brugmansia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Brugmansia.jpg/220px-Brugmansia.jpg,"<p><br/>
</p>"
myid,Brunfelsia,none,Solanales,Solanaceae,Brunfelsia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Brunfelsia_pauciflora_flower.jpg/220px-Brunfelsia_pauciflora_flower.jpg,"<p>about 50
</p>"
myid,Brunnera,none,none,Boraginaceae,Brunnera,none,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Brunnera-macrophhylla-1.jpg/220px-Brunnera-macrophhylla-1.jpg,"<p>
</p>"
myid,Brunsvigia,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Brunsvigia_josephinae_%28Villa_Hanbuy%2C_Italy%29.JPG/220px-Brunsvigia_josephinae_%28Villa_Hanbuy%2C_Italy%29.JPG,"<p><i>Brunsuigia</i> <a href=""/wiki/Lorenz_Heister"" title=""Lorenz Heister"">Heist.</a>, alternate spelling
</p>"
myid,Brya,none,Fabales,Fabaceae,Brya,none,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Brya_ebenus01.jpg/220px-Brya_ebenus01.jpg,"<p><i><b>Brya</b></i> is a genus of <a href=""/wiki/Flowering_plant"" title=""Flowering plant"">flowering plants</a> in the <a href=""/wiki/Legume"" title=""Legume"">legume</a> family, <a href=""/wiki/Fabaceae"" title=""Fabaceae"">Fabaceae</a>. It belongs to the subfamily <a href=""/wiki/Faboideae"" title=""Faboideae"">Faboideae</a>, and was recently assigned to the informal <a href=""/wiki/Monophyly"" title=""Monophyly"">monophyletic</a> <i>Pterocarpus</i> clade of the <a href=""/wiki/Dalbergieae"" title=""Dalbergieae"">Dalbergieae</a>.<sup class=""reference"" id=""cite_ref-Lavin_1-1""><a href=""#cite_note-Lavin-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-Cardoso_2-1""><a href=""#cite_note-Cardoso-2"">[2]</a></sup> Species include <i><a href=""/wiki/Brya_ebenus"" title=""Brya ebenus"">Brya ebenus</a></i>, a valuable timber tree.
</p>"
myid,Buckinghamia,none,Proteales,Proteaceae,Buckinghamia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Buckinghamia_celsissima_HabitusInflorescence_BotGard0906a.jpg/220px-Buckinghamia_celsissima_HabitusInflorescence_BotGard0906a.jpg,"<p>See text.
</p>"
myid,Buddleja,none,Lamiales,Buddlejaceae,Buddleja,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/White_buddleia_closeup.jpg/220px-White_buddleia_closeup.jpg,"<p>
</p>"
myid,Buglossoides,none,unplaced,Boraginaceae,Buglossoides,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Lithospermum_arvense_W.jpg/220px-Lithospermum_arvense_W.jpg,"<p>See text.
</p>"
myid,Bulbine,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Bulbine_bulbosa_flower.jpg/220px-Bulbine_bulbosa_flower.jpg,"<p><i><b>Bulbine</b></i> is a genus of <a href=""/wiki/Plant"" title=""Plant"">plants</a> in the family <a href=""/wiki/Asphodelaceae"" title=""Asphodelaceae"">Asphodelaceae</a> and subfamily <a href=""/wiki/Asphodeloideae"" title=""Asphodeloideae"">Asphodeloideae</a>,<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> named for the bulb-shaped <a href=""/wiki/Tuber"" title=""Tuber"">tuber</a> of many species.<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup> It was formerly placed in the <a href=""/wiki/Liliaceae"" title=""Liliaceae"">Liliaceae</a>.<sup class=""reference"" id=""cite_ref-5""><a href=""#cite_note-5"">[5]</a></sup> It is found chiefly in <a href=""/wiki/Southern_Africa"" title=""Southern Africa"">Southern Africa</a>, with a few species extending into <a href=""/wiki/Tropical_Africa"" title=""Tropical Africa"">tropical Africa</a> and a few others in <a href=""/wiki/Australia"" title=""Australia"">Australia</a> and <a href=""/wiki/Yemen"" title=""Yemen"">Yemen</a>.<sup class=""reference"" id=""cite_ref-SANBI_6-0""><a href=""#cite_note-SANBI-6"">[6]</a></sup><sup class=""reference"" id=""cite_ref-w_2-1""><a href=""#cite_note-w-2"">[2]</a></sup>
</p>"
myid,Bulbinella,none,none,none,none,none,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Bulbinella_triquetra_1.jpg/220px-Bulbinella_triquetra_1.jpg,"<p><i><a class=""mw-redirect"" href=""/wiki/Chrysobactron"" title=""Chrysobactron"">Chrysobactron</a></i> <small>Hook.f.</small>
</p>"
myid,Bulbocodium,Colchicum bulbocodium,Liliales,Colchicaceae,Colchicum,<b>C. bulbocodium</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Bulbocodium.JPG/220px-Bulbocodium.JPG,"<p><i><b>Colchicum bulbocodium</b></i>, the <b>Spring Meadow Saffron</b> is a <a href=""/wiki/Species"" title=""Species"">species</a> of <a href=""/wiki/Alpine_plant"" title=""Alpine plant"">alpine</a> <a href=""/wiki/Bulb"" title=""Bulb"">bulbs</a> native to mountain ranges across <a href=""/wiki/Europe"" title=""Europe"">Europe</a> from the <a href=""/wiki/Pyrenees"" title=""Pyrenees"">Pyrenees</a> to the <a href=""/wiki/Caucasus"" title=""Caucasus"">Caucasus</a> (<a href=""/wiki/Spain"" title=""Spain"">Spain</a>, <a href=""/wiki/France"" title=""France"">France</a>, <a href=""/wiki/Italy"" title=""Italy"">Italy</a>, <a href=""/wiki/Switzerland"" title=""Switzerland"">Switzerland</a>, <a href=""/wiki/Austria"" title=""Austria"">Austria</a>, <a href=""/wiki/Hungary"" title=""Hungary"">Hungary</a>, <a href=""/wiki/Romania"" title=""Romania"">Romania</a>, the former <a href=""/wiki/Yugoslavia"" title=""Yugoslavia"">Yugoslavia</a>, <a href=""/wiki/Ukraine"" title=""Ukraine"">Ukraine</a>, southern European <a href=""/wiki/Russia"" title=""Russia"">Russia</a>).<sup class=""reference"" id=""cite_ref-elkebuschbeck_1-1""><a href=""#cite_note-elkebuschbeck-1"">[1]</a></sup><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup>
</p>"
myid,Bulbophyllum,none,Asparagales,Orchidaceae,Bulbophyllum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Bulbophyllum_echinolabium.jpg/220px-Bulbophyllum_echinolabium.jpg,"<p>See <a href=""/wiki/List_of_Bulbophyllum_species"" title=""List of Bulbophyllum species"">List of <i>Bulbophyllum</i> species</a>
</p>"
myid,Bulnesia,none,Zygophyllales,Zygophyllaceae,Bulnesia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Bulnesia-retama-20080330.JPG/220px-Bulnesia-retama-20080330.JPG,"<p>See text
</p>"
myid,Bunchosia,none,Malpighiales,Malpighiaceae,Bunchosia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Bunchosia_nitida_1.jpg/220px-Bunchosia_nitida_1.jpg,"<p>ca. 75 species; see text
</p>"
myid,Buphthalmum,none,Asterales,Asteraceae,Buphthalmum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Buphthalmum_salicifolium.jpg/220px-Buphthalmum_salicifolium.jpg,"<p><i><b>Buphthalmum</b></i> is a genus of flowering plants in the aster family, <a href=""/wiki/Asteraceae"" title=""Asteraceae"">Asteraceae</a>.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> There are 2<sup class=""reference"" id=""cite_ref-4""><a href=""#cite_note-4"">[4]</a></sup> or 3<sup class=""reference"" id=""cite_ref-china_5-0""><a href=""#cite_note-china-5"">[5]</a></sup> species. They are native to <a href=""/wiki/Europe"" title=""Europe"">Europe</a>, and <i>B. salicifolium</i> is in cultivation and has been <a href=""/wiki/Introduced_species"" title=""Introduced species"">introduced</a> elsewhere.<sup class=""reference"" id=""cite_ref-china_5-1""><a href=""#cite_note-china-5"">[5]</a></sup><sup class=""reference"" id=""cite_ref-6""><a href=""#cite_note-6"">[6]</a></sup>
</p>"
myid,Bupleurum,none,Apiales,Apiaceae,Bupleurum,none,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Bupleurum_lancifolium_001.JPG/220px-Bupleurum_lancifolium_001.JPG,"<p>many - see text
</p>"
myid,Burchardia,none,Liliales,Colchicaceae,Burchardia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Burchardia_umbellata_1.jpg/220px-Burchardia_umbellata_1.jpg,"<p><i><b>Burchardia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of herbs that are <a href=""/wiki/Endemism"" title=""Endemism"">endemic</a> to <a href=""/wiki/Australia"" title=""Australia"">Australia</a>.<sup class=""reference"" id=""cite_ref-w_1-1""><a href=""#cite_note-w-1"">[1]</a></sup>  The genus is named for <a class=""new"" href=""/w/index.php?title=Johann_Heinrich_Burkhardt&amp;action=edit&amp;redlink=1"" title=""Johann Heinrich Burkhardt (page does not exist)"">Johann Heinrich Burkhardt</a>, a German botanist.<sup class=""reference"" id=""cite_ref-_2-0""><a href=""#cite_note--2"">[2]</a></sup>
</p>"
myid,Burchellia,Burchellia bubalina,none,none,none,<b>B. bubalina</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Burchellia_bubalina00.jpg/220px-Burchellia_bubalina00.jpg,"<p>Genus
</p>"
myid,Burrageara,none,Asparagales,Orchidaceae,Burrageara,none,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Burrageara.jpg/220px-Burrageara.jpg,"<p>× <i><b>Burrageara</b></i>, abbreviated <b>Burr.</b> in the horticultural trade,<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup> is the <a href=""/wiki/Taxonomic_rank#Names_of_botanical_taxa"" title=""Taxonomic rank"">nothogenus</a> for <a class=""mw-redirect"" href=""/wiki/Intergeneric_hybrid"" title=""Intergeneric hybrid"">intergeneric hybrids</a> between the orchid genera <i><a class=""mw-redirect"" href=""/wiki/Cochlioda"" title=""Cochlioda"">Cochlioda</a></i>, <i><a href=""/wiki/Miltonia"" title=""Miltonia"">Miltonia</a></i>, <i><a href=""/wiki/Odontoglossum"" title=""Odontoglossum"">Odontoglossum</a></i> and <i><a href=""/wiki/Oncidium"" title=""Oncidium"">Oncidium</a></i> (Cda. x Milt. x Odm. x Onc.). First time it was grown in 1927 by American <a class=""new"" href=""/w/index.php?title=Albert_Burrage&amp;action=edit&amp;redlink=1"" title=""Albert Burrage (page does not exist)"">Albert Burrage</a>.
</p>"
myid,Burretiokentia,none,Arecales,Arecaceae,Burretiokentia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Burretiokentia_hapala_-_Atlanta_Botanical_Garden.JPG/220px-Burretiokentia_hapala_-_Atlanta_Botanical_Garden.JPG,"<p>See text.
</p>"
s,k,i,p,p,e,d
myid,Bursera,none,Sapindales,Burseraceae,Bursera,none,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Bursera_simaruba0.jpg/220px-Bursera_simaruba0.jpg,"<p>About 100, see text.
</p>"
myid,Burtonia,none,Fabales,Fabaceae,Burtonia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Crotalaria.jpg/40px-Crotalaria.jpg,"<p><i><b>Burtonia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> in the pea family, <a href=""/wiki/Fabaceae"" title=""Fabaceae"">Fabaceae</a>.
Some authorities treat the genus as synonymous with <i><a href=""/wiki/Gompholobium"" title=""Gompholobium"">Gompholobium</a></i>.
</p>"
myid,Butea,none,Fabales,Fabaceae,Butea,none,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/STS_001_Butea_monosperma.jpg/250px-STS_001_Butea_monosperma.jpg,"<p>See text
</p>"
myid,Butia,none,Arecales,Arecaceae,Butia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Butia_capitata_-_Villa_Thuret_-_DSC04803.JPG/220px-Butia_capitata_-_Villa_Thuret_-_DSC04803.JPG,"<p><i><b>Butia</b></i> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of palms in the family <a href=""/wiki/Arecaceae"" title=""Arecaceae"">Arecaceae</a>, native to <a href=""/wiki/South_America"" title=""South America"">South America</a> in <a href=""/wiki/Brazil"" title=""Brazil"">Brazil</a>, <a href=""/wiki/Paraguay"" title=""Paraguay"">Paraguay</a>, <a href=""/wiki/Uruguay"" title=""Uruguay"">Uruguay</a> and <a href=""/wiki/Argentina"" title=""Argentina"">Argentina</a>.<sup class=""reference"" id=""cite_ref-ugiugig_2-0""><a href=""#cite_note-ugiugig-2"">[2]</a></sup> Most species produce edible fruits, which are sometimes used to make alcoholic beverages.  The name is derived from a Brazilian vernacular word for members of the genus.<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup>
</p>"
myid,Butomus,none,Alismatales,none,Butomus,<b>B. umbellatus</b>,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Butomus_umbellatus_-_harilik_luigelill_Keilas.jpg/220px-Butomus_umbellatus_-_harilik_luigelill_Keilas.jpg,"<p><i><b>Butomus</b></i> is the only known <a href=""/wiki/Genus"" title=""Genus"">genus</a> in the  plant <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <b>Butomaceae</b>, native to <a href=""/wiki/Europe"" title=""Europe"">Europe</a> and <a href=""/wiki/Asia"" title=""Asia"">Asia</a>. Two species are recognized:
</p>"
myid,Buxus,none,Buxales,Buxaceae,Buxus,none,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"<p>About 70 species; see text
</p>"
myid,Byrsonima,none,Malpighiales,Malpighiaceae,Byrsonima,none,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Byrsonima_intermedia.jpg/220px-Byrsonima_intermedia.jpg,"<p><i>Alcoceratothrix</i> <small>Nied.</small><br/>
<i>Calyntranthele</i> <small>Nied.</small><sup class=""reference"" id=""cite_ref-GRIN_1-0""><a href=""#cite_note-GRIN-1"">[1]</a></sup>
</p>"
myid,Bystropogon,none,Lamiales,Lamiaceae,Bystropogon,none,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Bystropogon_origanifolius_habitus.jpg/220px-Bystropogon_origanifolius_habitus.jpg,"<p><i><b>Bystropogon</b></i>  is a genus of evergreen shrubs in the <a href=""/wiki/Lamiaceae"" title=""Lamiaceae"">Lamiaceae</a>. It is native to the <a href=""/wiki/Canary_Islands"" title=""Canary Islands"">Canary Islands</a> and <a href=""/wiki/Madeira"" title=""Madeira"">Madeira</a> in the western <a href=""/wiki/Atlantic_Ocean"" title=""Atlantic Ocean"">Atlantic Ocean</a>.<sup class=""reference"" id=""cite_ref-ooo_1-0""><a href=""#cite_note-ooo-1"">[1]</a></sup> Allied to the <i><a href=""/wiki/Origanum"" title=""Origanum"">Origanum</a></i> and <i><a href=""/wiki/Thymus"" title=""Thymus"">Thymus</a></i>, the genus is characterized by tiny flowers in much-branched clusters, with plume-like sepals that elongate at the fruiting stage, giving the whole tip of each branch a fuzzy appearance. Stems are square in cross-section and leaves, arranged in opposite pairs, are aromatic when crushed.
</p>"
myid,Cabomba,none,Nymphaeales,Cabombaceae,Cabomba,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Cabomba_aquatica.png/220px-Cabomba_aquatica.png,"<p>See text
</p>"
myid,Cadia,none,none,none,none,none,none,"<p><b>Cadia</b> is an American <a href=""/wiki/Christian"" title=""Christian"">Christian</a> pop band composed of long-time best friends Courtney Myers and Tori Smith. They both went to school at <a href=""/wiki/Christ_Presbyterian_Academy"" title=""Christ Presbyterian Academy"">Christ Presbyterian Academy</a>. Their name, Cadia, is derived from the <a href=""/wiki/Ancient_Greek"" title=""Ancient Greek"">Greek</a> word Arcadia, meaning place of peace, symbolizing the peace found when fears, insecurities, and trials are released.<sup class=""reference"" id=""cite_ref-1""><a href=""#cite_note-1"">[1]</a></sup>
</p>"
myid,Caesalpinia,none,Fabales,Fabaceae,Caesalpinia,none,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Starr_061111-1568_Caesalpinia_pulcherrima.jpg/220px-Starr_061111-1568_Caesalpinia_pulcherrima.jpg,"<p>See text.
</p>"
myid,Caladium,none,Alismatales,Araceae,Caladium,none,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Caladium_distribution.svg/220px-Caladium_distribution.svg.png,"<p><i><b>Caladium</b></i> <span class=""nowrap""><span class=""IPA nopopups""><a href=""/wiki/Help:IPA_for_English"" title=""Help:IPA for English"">/<span style=""border-bottom:1px dotted""><span title=""'k' in 'kind'"">k</span><span title=""/ə/ 'a' in 'about'"">ə</span><span title=""/ˈ/ primary stress follows"">ˈ</span><span title=""'l' in 'lie'"">l</span><span title=""/eɪ/ long 'a' in 'base'"">eɪ</span><span title=""'d' in 'dye'"">d</span><span title=""/i/ 'y' in 'happy'"">i</span><span title=""/əm/ 'm' in 'rhythm'"">əm</span></span>/</a></span></span><sup class=""reference"" id=""cite_ref-2""><a href=""#cite_note-2"">[2]</a></sup> is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> of flowering plants in the <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Araceae"" title=""Araceae"">Araceae</a>. They are often known by the common name <b>elephant ear</b> (which they share with the closely related genera <i><a href=""/wiki/Alocasia"" title=""Alocasia"">Alocasia</a></i>, <i><a href=""/wiki/Colocasia"" title=""Colocasia"">Colocasia</a></i>, and <i><a href=""/wiki/Xanthosoma"" title=""Xanthosoma"">Xanthosoma</a></i>), <b>Heart of Jesus</b>,<sup class=""reference"" id=""cite_ref-hear_3-0""><a href=""#cite_note-hear-3"">[3]</a></sup> and <b>Angel Wings</b>. There are over 1000 named cultivars of <i>Caladium bicolor</i> from the original South American plant.<sup class=""reference"" id=""cite_ref-floridata_4-0""><a href=""#cite_note-floridata-4"">[4]</a></sup>
</p>"
myid,Calamagrostis,none,Poales,Poaceae,Calamagrostis,none,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Calamagrostis-canadensis1we.jpg/220px-Calamagrostis-canadensis1we.jpg,"<p><i><b>Calamagrostis</b></i> (<b>small reed</b> or <b>reed grass</b>) is a <a href=""/wiki/Genus"" title=""Genus"">genus</a> in the grass <a href=""/wiki/Family_(biology)"" title=""Family (biology)"">family</a> <a href=""/wiki/Poaceae"" title=""Poaceae"">Poaceae</a>, with about 260 species<sup class=""reference"" id=""cite_ref-3""><a href=""#cite_note-3"">[3]</a></sup> that occur mainly in temperate regions of the globe.  Towards equatorial latitudes, species of <i>Calamagrostis</i> generally occur at higher elevations. These tufted <a href=""/wiki/Perennial_plant"" title=""Perennial plant"">perennials</a> usually have hairless narrow <a href=""/wiki/Leaf"" title=""Leaf"">leaves</a>. The ligules are usually blunt. The <a href=""/wiki/Inflorescence"" title=""Inflorescence"">inflorescence</a> forms a <a href=""/wiki/Panicle"" title=""Panicle"">panicle</a>.  Some may be reed-like.
</p>"
